PlayerName,CourseName,LayoutName,Päivämäärä,Kaikki,+/-,Hole1,Hole2,Hole3,Hole4,Hole5,Hole6,Hole7,Hole8,Hole9,Hole10,Hole11,Hole12,Hole13,Hole14,Hole15,Hole16,Hole17,Hole18,Hole19,Hole20,Hole21,Hole22,Hole23,Hole24
Esko ,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-05-05 1453,7,1.0,3,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Sami,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-05-05 1453,3,0.0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Timi,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-05-05 1453,3,0.0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Kaskinen,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-05-05 1453,4,-2.0,2,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Par,Oittaan Ulkoilualue,Oittaa Frisbeegolf Espoo - Kalliometsä (18 väylää),2023-05-04 0627,58,,3,3,3,3,4,3,3,3,3,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,,,,,,
Esko ,Oittaan Ulkoilualue,Oittaa Frisbeegolf Espoo - Kalliometsä (18 väylää),2023-05-04 0627,74,16.0,5,3,3,3,3,5,4,3,4,6.0,3.0,5.0,3.0,4.0,6.0,7.0,3.0,4.0,,,,,,
Sami,Oittaan Ulkoilualue,Oittaa Frisbeegolf Espoo - Kalliometsä (18 väylää),2023-05-04 0627,89,31.0,5,3,4,3,5,5,4,6,5,5.0,3.0,4.0,4.0,4.0,11.0,10.0,3.0,5.0,,,,,,
Jarkko,Oittaan Ulkoilualue,Oittaa Frisbeegolf Espoo - Kalliometsä (18 väylää),2023-05-04 0627,69,11.0,4,2,3,4,4,4,3,4,2,5.0,4.0,4.0,3.0,3.0,4.0,7.0,4.0,5.0,,,,,,
Par,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-05-01 1634,55,,3,3,3,3,3,3,3,3,3,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,
Esko ,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-05-01 1634,55,0.0,2,4,3,3,2,3,3,3,3,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,,,,,,
Kaskinen,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-05-01 1634,55,0.0,3,5,2,4,3,3,3,4,4,2.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,,,,,,
Make,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-05-01 1634,55,0.0,3,3,3,3,3,3,3,4,4,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,
Sami,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-05-01 1634,55,0.0,3,3,3,3,3,3,3,3,3,3.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,3.0,,,,,,
Jarkko,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-05-01 1634,54,-1.0,2,4,3,3,2,3,3,3,4,2.0,2.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,,,,,,
Par,Puolarmaari,Standard,2023-05-01 1300,60,,3,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,
Esko ,Puolarmaari,Standard,2023-05-01 1300,65,5.0,3,2,3,3,3,4,4,4,4,3.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,,,,
Par,Ford DiscGolfPark,Blue layout 2021,2023-05-01 0848,60,,4,3,4,3,4,3,3,4,3,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,
Esko ,Ford DiscGolfPark,Blue layout 2021,2023-05-01 0848,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,
Par,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-30 0957,55,,3,3,3,3,3,3,3,3,3,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,
Esko ,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-30 0957,54,-1.0,2,3,3,3,3,3,3,3,3,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,,,,,,
Jarkko,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-30 0957,59,4.0,3,3,3,3,4,2,3,4,3,3.0,3.0,6.0,2.0,4.0,2.0,4.0,4.0,3.0,,,,,,
Par,Laakspohja Disc Golf Course,Vakio layout,2023-04-29 1044,62,,4,3,4,3,3,4,3,3,3,3.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,,,,,,
Esko ,Laakspohja Disc Golf Course,Vakio layout,2023-04-29 1044,74,12.0,5,3,8,3,4,5,3,3,4,3.0,3.0,3.0,3.0,6.0,3.0,4.0,4.0,7.0,,,,,,
Timi,Laakspohja Disc Golf Course,Vakio layout,2023-04-29 1044,80,18.0,5,5,6,4,4,7,4,3,3,3.0,3.0,5.0,5.0,5.0,3.0,3.0,7.0,5.0,,,,,,
Tume,Laakspohja Disc Golf Course,Vakio layout,2023-04-29 1044,86,24.0,7,3,6,5,4,7,4,3,5,2.0,4.0,5.0,7.0,6.0,4.0,5.0,4.0,5.0,,,,,,
Kaskinen,Laakspohja Disc Golf Course,Vakio layout,2023-04-29 1044,78,16.0,5,2,5,4,4,6,3,3,5,3.0,3.0,4.0,5.0,6.0,6.0,4.0,4.0,6.0,,,,,,
Par,Oittaan Ulkoilualue,Oittaa Frisbeegolf Espoo - Kalliometsä (18 väylää),2023-04-28 1439,58,,3,3,3,3,4,3,3,3,3,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,,,,,,
Esko ,Oittaan Ulkoilualue,Oittaa Frisbeegolf Espoo - Kalliometsä (18 väylää),2023-04-28 1439,64,6.0,2,3,4,2,5,3,3,4,3,5.0,3.0,3.0,3.0,4.0,4.0,6.0,3.0,4.0,,,,,,
Sami,Oittaan Ulkoilualue,Oittaa Frisbeegolf Espoo - Kalliometsä (18 väylää),2023-04-28 1439,78,20.0,4,4,4,3,6,5,3,3,3,6.0,4.0,4.0,4.0,4.0,8.0,6.0,4.0,3.0,,,,,,
Timi,Oittaan Ulkoilualue,Oittaa Frisbeegolf Espoo - Kalliometsä (18 väylää),2023-04-28 1439,66,8.0,4,3,4,3,4,4,3,3,4,5.0,3.0,3.0,3.0,3.0,6.0,5.0,2.0,4.0,,,,,,
Tume,Oittaan Ulkoilualue,Oittaa Frisbeegolf Espoo - Kalliometsä (18 väylää),2023-04-28 1439,73,15.0,5,3,6,3,4,3,3,3,4,5.0,4.0,3.0,4.0,3.0,5.0,8.0,4.0,3.0,,,,,,
Par,Oittaan Ulkoilualue - Rantapuisto,Oittaa Frisbeegolf Espoo - Rantapuisto (9 väylää),2023-04-27 1514,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Esko ,Oittaan Ulkoilualue - Rantapuisto,Oittaa Frisbeegolf Espoo - Rantapuisto (9 väylää),2023-04-27 1514,25,-2.0,3,2,3,3,3,3,2,3,3,,,,,,,,,,,,,,,
Par,Grani DiscGolfPark,Main,2023-04-26 1451,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Esko ,Grani DiscGolfPark,Main,2023-04-26 1451,26,-1.0,3,3,3,3,2,4,2,3,3,,,,,,,,,,,,,,,
Timi,Grani DiscGolfPark,Main,2023-04-26 1451,27,0.0,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Par,Oittaan Ulkoilualue,Oittaa Frisbeegolf Espoo - Kalliometsä (18 väylää),2023-04-25 1432,58,,3,3,3,3,4,3,3,3,3,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,,,,,,
Esko ,Oittaan Ulkoilualue,Oittaa Frisbeegolf Espoo - Kalliometsä (18 väylää),2023-04-25 1432,67,9.0,3,3,3,3,4,3,5,3,4,4.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,,,,,,
Mako,Oittaan Ulkoilualue,Oittaa Frisbeegolf Espoo - Kalliometsä (18 väylää),2023-04-25 1432,61,3.0,4,3,3,3,3,4,3,3,3,6.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,,,,,,
Par,Grani DiscGolfPark,Main,2023-04-23 1556,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Esko ,Grani DiscGolfPark,Main,2023-04-23 1556,28,1.0,3,3,3,3,3,3,3,4,3,,,,,,,,,,,,,,,
Sami,Grani DiscGolfPark,Main,2023-04-23 1556,32,5.0,3,4,3,4,3,6,2,4,3,,,,,,,,,,,,,,,
Timi,Grani DiscGolfPark,Main,2023-04-23 1556,34,7.0,3,4,4,4,4,4,5,3,3,,,,,,,,,,,,,,,
Tume,Grani DiscGolfPark,Main,2023-04-23 1556,35,8.0,3,4,6,5,3,5,3,3,3,,,,,,,,,,,,,,,
Make,Grani DiscGolfPark,Main,2023-04-23 1556,30,3.0,4,3,4,4,3,3,3,3,3,,,,,,,,,,,,,,,
Par,Munkinpuiston frisbeegolfrata, 2 X 9,2023-04-23 1321,54,,3,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,
Esko ,Munkinpuiston frisbeegolfrata, 2 X 9,2023-04-23 1321,59,5.0,3,4,2,3,3,5,3,3,3,3.0,4.0,3.0,3.0,2.0,4.0,5.0,3.0,3.0,,,,,,
Sami,Munkinpuiston frisbeegolfrata, 2 X 9,2023-04-23 1321,75,21.0,4,6,3,5,6,4,4,3,4,4.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,5.0,,,,,,
Timi,Munkinpuiston frisbeegolfrata, 2 X 9,2023-04-23 1321,67,13.0,4,4,3,4,4,6,4,3,4,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,,,,,,
Tume,Munkinpuiston frisbeegolfrata, 2 X 9,2023-04-23 1321,71,17.0,3,5,3,3,4,5,5,3,3,3.0,3.0,2.0,5.0,5.0,6.0,6.0,3.0,4.0,,,,,,
Make,Munkinpuiston frisbeegolfrata, 2 X 9,2023-04-23 1321,67,13.0,4,3,4,4,4,5,3,3,4,4.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,,,,,,
Par,Meilahden kiekkogolfrata,Main,2023-04-23 1107,48,,3,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,
Esko ,Meilahden kiekkogolfrata,Main,2023-04-23 1107,55,7.0,4,5,3,4,4,4,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,,,,,,,
Sami,Meilahden kiekkogolfrata,Main,2023-04-23 1107,64,16.0,4,4,5,6,3,3,5,3,5,4.0,3.0,2.0,3.0,6.0,5.0,3.0,,,,,,,,
Timi,Meilahden kiekkogolfrata,Main,2023-04-23 1107,53,5.0,3,3,3,4,4,2,2,4,5,3.0,4.0,2.0,5.0,3.0,3.0,3.0,,,,,,,,
Tume,Meilahden kiekkogolfrata,Main,2023-04-23 1107,59,11.0,4,4,3,3,4,3,4,3,4,4.0,3.0,2.0,4.0,4.0,5.0,5.0,,,,,,,,
Make,Meilahden kiekkogolfrata,Main,2023-04-23 1107,59,11.0,4,4,4,4,2,3,4,3,4,5.0,3.0,5.0,3.0,4.0,4.0,3.0,,,,,,,,
Par,Meilahden kiekkogolfrata,18 Holes,2023-04-23 1045,54,,3,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,
Esko ,Meilahden kiekkogolfrata,18 Holes,2023-04-23 1045,9,3.0,4,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Sami,Meilahden kiekkogolfrata,18 Holes,2023-04-23 1045,8,2.0,4,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Timi,Meilahden kiekkogolfrata,18 Holes,2023-04-23 1045,6,0.0,3,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Tume,Meilahden kiekkogolfrata,18 Holes,2023-04-23 1045,8,2.0,4,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Make,Meilahden kiekkogolfrata,18 Holes,2023-04-23 1045,8,2.0,4,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Par,Veikkolan frisbeegolfrata,Main,2023-04-22 0944,57,,3,3,3,3,3,3,3,3,3,3.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,,,,,,
Esko ,Veikkolan frisbeegolfrata,Main,2023-04-22 0944,71,14.0,3,5,3,3,5,7,3,3,3,3.0,3.0,5.0,4.0,5.0,3.0,6.0,3.0,4.0,,,,,,
Sami,Veikkolan frisbeegolfrata,Main,2023-04-22 0944,83,26.0,3,5,4,4,4,6,4,3,3,5.0,5.0,7.0,6.0,4.0,4.0,8.0,4.0,4.0,,,,,,
Mako,Veikkolan frisbeegolfrata,Main,2023-04-22 0944,69,12.0,5,4,3,3,3,5,3,3,5,4.0,3.0,5.0,4.0,3.0,2.0,7.0,3.0,4.0,,,,,,
Par,Kivikko Frisbeegolf Park,Main,2023-04-21 1512,56,,3,3,3,3,3,4,4,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,
Esko ,Kivikko Frisbeegolf Park,Main,2023-04-21 1512,60,4.0,4,3,3,3,3,4,4,5,3,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,,,,,,
Sami,Kivikko Frisbeegolf Park,Main,2023-04-21 1512,75,19.0,5,4,5,3,3,5,6,5,4,6.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,,,,,,
Timi,Kivikko Frisbeegolf Park,Main,2023-04-21 1512,65,9.0,4,3,3,4,4,4,5,4,3,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,,,,,,
Jarkko,Kivikko Frisbeegolf Park,Main,2023-04-21 1512,72,16.0,6,5,4,3,3,6,4,4,3,4.0,3.0,4.0,5.0,4.0,5.0,2.0,4.0,3.0,,,,,,
Make,Kivikko Frisbeegolf Park,Main,2023-04-21 1512,74,18.0,4,4,5,3,3,6,5,4,4,6.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,,,,,,
Par,Kirkkonummen Rata,Vols 18 (2020),2023-04-20 1257,59,,3,4,3,3,4,3,3,3,3,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,,,,,,
Esko ,Kirkkonummen Rata,Vols 18 (2020),2023-04-20 1257,73,14.0,3,4,4,4,4,4,3,4,3,4.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,,,,,,
Mako,Kirkkonummen Rata,Vols 18 (2020),2023-04-20 1257,64,5.0,3,4,4,3,4,5,3,3,3,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,5.0,,,,,,
Par,Puolarmaari,Standard,2023-04-20 0627,60,,3,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,
Esko ,Puolarmaari,Standard,2023-04-20 0627,60,0.0,3,4,3,4,3,3,3,3,4,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,,,,
Sami,Puolarmaari,Standard,2023-04-20 0627,72,12.0,4,4,3,6,6,3,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,,,,
Par,Puolarmaari,Standard,2023-04-19 0657,60,,3,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,
Esko ,Puolarmaari,Standard,2023-04-19 0657,77,17.0,3,3,4,5,4,4,6,3,4,3.0,3.0,5.0,3.0,3.0,2.0,6.0,3.0,3.0,3.0,7.0,,,,
Sami,Puolarmaari,Standard,2023-04-19 0657,76,16.0,4,4,4,3,4,4,4,3,3,6.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,,,,
Par,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-18 1439,55,,3,3,3,3,3,3,3,3,3,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,
Esko ,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-18 1439,52,-3.0,3,2,3,3,3,3,2,2,3,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,,,,,,
Sami,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-18 1439,58,3.0,2,4,3,4,4,3,3,4,5,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,,,,,,
Timi,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-18 1439,58,3.0,2,2,3,4,3,3,3,4,5,2.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,,,,,,
Tume,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-18 1439,59,4.0,3,4,3,3,3,4,2,4,3,2.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,,,,,,
Kaskinen,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-18 1439,61,6.0,4,3,3,3,3,4,4,3,4,2.0,3.0,5.0,3.0,5.0,2.0,3.0,4.0,3.0,,,,,,
Par,Oittaan Ulkoilualue - Rantapuisto,Oittaa Frisbeegolf Espoo - Rantapuisto (9 väylää),2023-04-17 1555,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Esko ,Oittaan Ulkoilualue - Rantapuisto,Oittaa Frisbeegolf Espoo - Rantapuisto (9 väylää),2023-04-17 1555,24,-3.0,2,2,4,3,2,3,3,2,3,,,,,,,,,,,,,,,
Sami,Oittaan Ulkoilualue - Rantapuisto,Oittaa Frisbeegolf Espoo - Rantapuisto (9 väylää),2023-04-17 1555,27,0.0,3,3,3,3,3,4,3,3,2,,,,,,,,,,,,,,,
Par,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-17 1429,55,,3,3,3,3,3,3,3,3,3,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,
Esko ,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-17 1429,55,0.0,2,4,3,3,3,3,2,4,3,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,,,,,,
Sami,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-17 1429,58,3.0,3,3,4,3,3,3,3,4,3,2.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,,,,,,
Par,Grani DiscGolfPark,Main,2023-04-16 1235,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Esko ,Grani DiscGolfPark,Main,2023-04-16 1235,29,2.0,3,3,3,4,3,4,3,3,3,,,,,,,,,,,,,,,
Sami,Grani DiscGolfPark,Main,2023-04-16 1235,32,5.0,4,4,4,3,3,3,3,3,5,,,,,,,,,,,,,,,
Tume,Grani DiscGolfPark,Main,2023-04-16 1235,31,4.0,3,4,3,3,3,4,3,3,5,,,,,,,,,,,,,,,
Mako,Grani DiscGolfPark,Main,2023-04-16 1235,25,-2.0,2,3,3,3,3,2,3,2,4,,,,,,,,,,,,,,,
Par,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-16 1043,55,,3,3,3,3,3,3,3,3,3,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,
Esko ,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-16 1043,58,3.0,3,4,4,3,3,3,2,3,4,3.0,3.0,5.0,3.0,5.0,2.0,3.0,2.0,3.0,,,,,,
Sami,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-16 1043,63,8.0,4,4,3,3,3,4,2,4,4,3.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,,,,,,
Tume,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-16 1043,56,1.0,3,3,3,3,3,4,3,2,4,3.0,3.0,6.0,3.0,3.0,2.0,2.0,3.0,3.0,,,,,,
Mako,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-16 1043,51,-4.0,3,3,3,3,2,2,3,2,3,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,,,,,,
Par,Siltamäki,Väylät 4 -18,2023-04-16 0707,44,,3,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,3.0,2.0,,,,,,,,,
Esko ,Siltamäki,Väylät 4 -18,2023-04-16 0707,48,4.0,3,3,3,3,4,3,3,3,3,3.0,3.0,3.0,4.0,4.0,3.0,,,,,,,,,
Par,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-15 1147,55,,3,3,3,3,3,3,3,3,3,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,
Esko ,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-15 1147,46,-3.0,3,2,4,3,2,3,2,3,3,3.0,3.0,4.0,1.0,0.0,2.0,4.0,2.0,3.0,,,,,,
Par,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-13 1418,55,,3,3,3,3,3,3,3,3,3,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,
Esko ,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-13 1418,59,4.0,2,3,3,3,3,3,3,5,4,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,,,,,,
Sami,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-13 1418,62,7.0,3,4,3,4,4,4,3,3,3,3.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,,,,,,
Timi,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-13 1418,61,6.0,3,3,3,3,3,6,2,3,5,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,,,,,,
Kaskinen,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-13 1418,52,-3.0,3,4,3,3,3,2,3,4,4,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,,,,,,
Par,Grani DiscGolfPark,Main,2023-04-13 0622,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Esko ,Grani DiscGolfPark,Main,2023-04-13 0622,29,2.0,3,3,4,3,4,3,2,3,4,,,,,,,,,,,,,,,
Par,Röyläntuvan Frisbeegolfkenttä,Main,2023-04-12 1825,29,,3,3,3,3,4,3,3,4,3,,,,,,,,,,,,,,,
Esko ,Röyläntuvan Frisbeegolfkenttä,Main,2023-04-12 1825,0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
Par,Grani DiscGolfPark,Main,2023-04-12 0616,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Esko ,Grani DiscGolfPark,Main,2023-04-12 0616,28,1.0,3,3,3,4,3,3,3,3,3,,,,,,,,,,,,,,,
Par,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-11 1525,55,,3,3,3,3,3,3,3,3,3,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,
Esko ,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-11 1525,53,-2.0,3,3,3,3,3,3,3,4,4,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,,,,,,
Mako,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-11 1525,55,0.0,3,4,3,5,3,2,2,4,2,3.0,2.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,,,,,,
Par,Puolarmaari,Standard,2023-04-10 1434,60,,3,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,
Esko ,Puolarmaari,Standard,2023-04-10 1434,63,3.0,2,3,3,4,5,3,3,4,3,3.0,3.0,3.0,2.0,3.0,3.0,3.0,6.0,2.0,2.0,3.0,,,,
Jarkko,Puolarmaari,Standard,2023-04-10 1434,62,2.0,3,2,3,4,4,3,3,3,3,3.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,,,,
Kaskinen,Puolarmaari,Standard,2023-04-10 1434,72,12.0,4,4,3,3,4,5,3,4,4,2.0,3.0,6.0,3.0,2.0,4.0,5.0,3.0,4.0,3.0,3.0,,,,
Make,Puolarmaari,Standard,2023-04-10 1434,63,3.0,3,3,3,4,4,3,4,3,3,2.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,,,,
Par,Käyrälampi DiscGolfPark,Talvi 2022-2023,2023-04-08 0631,55,,3,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,,,,,,
Esko ,Käyrälampi DiscGolfPark,Talvi 2022-2023,2023-04-08 0631,66,11.0,4,3,3,3,3,3,3,5,3,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,6.0,,,,,,
Par,Koivusaari discgolfpark,Main,2023-04-07 1227,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Esko ,Koivusaari discgolfpark,Main,2023-04-07 1227,27,0.0,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,
Par,Oittaan Ulkoilualue - Camping,Oittaa Frisbeegolf Espoo Camping (talvi 2022),2023-04-03 1435,55,,3,3,3,3,3,3,3,3,3,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,
